game_pk,season,official_date,game_date,game_type,away_team_id,away_team,away_score,home_team_id,home_team,home_score,home_win,total_runs,run_diff_home
778054,2025,2025-05-04,2025-05-04,R,112,Chicago Cubs,0,158,Milwaukee Brewers,4,1,4,4
778055,2025,2025-05-04,2025-05-04,R,117,Houston Astros,4,145,Chicago White Sox,5,1,9,1
778056,2025,2025-05-04,2025-05-04,R,114,Cleveland Guardians,5,141,Toronto Blue Jays,4,0,9,-1
778057,2025,2025-05-04,2025-05-04,R,139,Tampa Bay Rays,7,147,New York Yankees,5,0,12,-2
778058,2025,2025-05-04,2025-05-04,R,120,Washington Nationals,4,113,Cincinnati Reds,1,0,5,-3
778059,2025,2025-05-04,2025-05-04,R,109,Arizona Diamondbacks,11,143,Philadelphia Phillies,9,0,20,-2
778060,2025,2025-05-04,2025-05-04,R,119,Los Angeles Dodgers,3,144,Atlanta Braves,4,1,7,1
778061,2025,2025-05-04,2025-05-04,R,133,Athletics,3,146,Miami Marlins,2,0,5,-1
778062,2025,2025-05-04,2025-05-04,R,118,Kansas City Royals,11,110,Baltimore Orioles,6,0,17,-5
778063,2025,2025-05-04,2025-05-04,R,142,Minnesota Twins,5,111,Boston Red Sox,4,0,9,-1
778068,2025,2025-05-04,2025-05-04,R,121,New York Mets,4,138,St. Louis Cardinals,5,1,9,1
778036,2025,2025-05-05,2025-05-05,R,134,Pittsburgh Pirates,3,138,St. Louis Cardinals,6,1,9,3
778038,2025,2025-05-05,2025-05-05,R,136,Seattle Mariners,6,133,Athletics,7,1,13,1
778039,2025,2025-05-05,2025-05-05,R,121,New York Mets,5,109,Arizona Diamondbacks,4,0,9,-1
778042,2025,2025-05-05,2025-05-05,R,117,Houston Astros,1,158,Milwaukee Brewers,5,1,6,4
778043,2025,2025-05-05,2025-05-05,R,145,Chicago White Sox,0,118,Kansas City Royals,3,1,3,3
778044,2025,2025-05-05,2025-05-05,R,137,San Francisco Giants,2,112,Chicago Cubs,9,1,11,7
778045,2025,2025-05-05,2025-05-05,R,135,San Diego Padres,4,147,New York Yankees,3,0,7,-1
778047,2025,2025-05-05,2025-05-05,R,119,Los Angeles Dodgers,7,146,Miami Marlins,4,0,11,-3
778049,2025,2025-05-05,2025-05-05,R,113,Cincinnati Reds,0,144,Atlanta Braves,4,1,4,4
778024,2025,2025-05-06,2025-05-06,R,136,Seattle Mariners,5,133,Athletics,3,0,8,-2
778025,2025,2025-05-06,2025-05-06,R,141,Toronto Blue Jays,3,108,Los Angeles Angels,8,1,11,5
778026,2025,2025-05-06,2025-05-06,R,114,Cleveland Guardians,9,120,Washington Nationals,10,1,19,1
778027,2025,2025-05-06,2025-05-06,R,137,San Francisco Giants,14,112,Chicago Cubs,5,0,19,-9
778028,2025,2025-05-06,2025-05-06,R,110,Baltimore Orioles,1,142,Minnesota Twins,9,1,10,8
778030,2025,2025-05-06,2025-05-06,R,134,Pittsburgh Pirates,1,138,St. Louis Cardinals,2,1,3,1
778031,2025,2025-05-06,2025-05-06,R,117,Houston Astros,3,158,Milwaukee Brewers,4,1,7,1
778032,2025,2025-05-06,2025-05-06,R,121,New York Mets,1,109,Arizona Diamondbacks,5,1,6,4
778033,2025,2025-05-06,2025-05-06,R,145,Chicago White Sox,3,118,Kansas City Royals,4,1,7,1
778034,2025,2025-05-06,2025-05-06,R,113,Cincinnati Reds,1,144,Atlanta Braves,2,1,3,1
778035,2025,2025-05-06,2025-05-06,R,119,Los Angeles Dodgers,4,146,Miami Marlins,5,1,9,1
778037,2025,2025-05-06,2025-05-06,R,140,Texas Rangers,6,111,Boston Red Sox,1,0,7,-5
778040,2025,2025-05-06,2025-05-06,R,143,Philadelphia Phillies,8,139,Tampa Bay Rays,4,0,12,-4
778041,2025,2025-05-06,2025-05-06,R,135,San Diego Padres,3,147,New York Yankees,12,1,15,9
778046,2025,2025-05-06,2025-05-06,R,114,Cleveland Guardians,9,120,Washington Nationals,1,0,10,-8
778009,2025,2025-05-07,2025-05-07,R,141,Toronto Blue Jays,4,108,Los Angeles Angels,5,1,9,1
778010,2025,2025-05-07,2025-05-07,R,136,Seattle Mariners,6,133,Athletics,5,0,11,-1
778011,2025,2025-05-07,2025-05-07,R,110,Baltimore Orioles,2,142,Minnesota Twins,5,1,7,3
778012,2025,2025-05-07,2025-05-07,R,145,Chicago White Sox,1,118,Kansas City Royals,2,1,3,1
778013,2025,2025-05-07,2025-05-07,R,116,Detroit Tigers,8,115,Colorado Rockies,6,0,14,-2
778014,2025,2025-05-07,2025-05-07,R,121,New York Mets,7,109,Arizona Diamondbacks,1,0,8,-6
778015,2025,2025-05-07,2025-05-07,R,117,Houston Astros,9,158,Milwaukee Brewers,1,0,10,-8
778016,2025,2025-05-07,2025-05-07,R,134,Pittsburgh Pirates,0,138,St. Louis Cardinals,5,1,5,5
778017,2025,2025-05-07,2025-05-07,R,119,Los Angeles Dodgers,10,146,Miami Marlins,1,0,11,-9
778018,2025,2025-05-07,2025-05-07,R,140,Texas Rangers,4,111,Boston Red Sox,6,1,10,2
778019,2025,2025-05-07,2025-05-07,R,135,San Diego Padres,3,147,New York Yankees,4,1,7,1
778020,2025,2025-05-07,2025-05-07,R,137,San Francisco Giants,3,112,Chicago Cubs,1,0,4,-2
778021,2025,2025-05-07,2025-05-07,R,143,Philadelphia Phillies,7,139,Tampa Bay Rays,0,0,7,-7
778022,2025,2025-05-07,2025-05-07,R,114,Cleveland Guardians,8,120,Washington Nationals,6,0,14,-2
778023,2025,2025-05-07,2025-05-07,R,113,Cincinnati Reds,4,144,Atlanta Braves,3,0,7,-1
777999,2025,2025-05-08,2025-05-08,R,119,Los Angeles Dodgers,3,109,Arizona Diamondbacks,5,1,8,2
778000,2025,2025-05-08,2025-05-08,R,141,Toronto Blue Jays,8,108,Los Angeles Angels,5,0,13,-3
778003,2025,2025-05-08,2025-05-08,R,113,Cincinnati Reds,4,144,Atlanta Braves,5,1,9,1
778004,2025,2025-05-08,2025-05-08,R,116,Detroit Tigers,10,115,Colorado Rockies,2,0,12,-8
778005,2025,2025-05-08,2025-05-08,R,143,Philadelphia Phillies,7,139,Tampa Bay Rays,6,0,13,-1
778006,2025,2025-05-08,2025-05-08,R,140,Texas Rangers,0,111,Boston Red Sox,5,1,5,5
778007,2025,2025-05-08,2025-05-08,R,110,Baltimore Orioles,2,142,Minnesota Twins,5,1,7,3
778008,2025,2025-05-08,2025-05-08,R,145,Chicago White Sox,0,118,Kansas City Royals,10,1,10,10
778029,2025,2025-05-08,2025-05-08,R,116,Detroit Tigers,11,115,Colorado Rockies,1,0,12,-10
777984,2025,2025-05-09,2025-05-09,R,141,Toronto Blue Jays,6,136,Seattle Mariners,3,0,9,-3
777986,2025,2025-05-09,2025-05-09,R,110,Baltimore Orioles,4,108,Los Angeles Angels,1,0,5,-3
777988,2025,2025-05-09,2025-05-09,R,119,Los Angeles Dodgers,14,109,Arizona Diamondbacks,11,0,25,-3
777989,2025,2025-05-09,2025-05-09,R,113,Cincinnati Reds,0,117,Houston Astros,3,1,3,3
777990,2025,2025-05-09,2025-05-09,R,111,Boston Red Sox,1,118,Kansas City Royals,2,1,3,1
777991,2025,2025-05-09,2025-05-09,R,146,Miami Marlins,2,145,Chicago White Sox,6,1,8,4
777992,2025,2025-05-09,2025-05-09,R,137,San Francisco Giants,1,142,Minnesota Twins,3,1,4,2
777993,2025,2025-05-09,2025-05-09,R,135,San Diego Padres,13,115,Colorado Rockies,9,0,22,-4
777994,2025,2025-05-09,2025-05-09,R,147,New York Yankees,10,133,Athletics,2,0,12,-8
777995,2025,2025-05-09,2025-05-09,R,138,St. Louis Cardinals,10,120,Washington Nationals,0,0,10,-10
777996,2025,2025-05-09,2025-05-09,R,140,Texas Rangers,1,116,Detroit Tigers,2,1,3,1
777997,2025,2025-05-09,2025-05-09,R,143,Philadelphia Phillies,0,114,Cleveland Guardians,6,1,6,6
777998,2025,2025-05-09,2025-05-09,R,144,Atlanta Braves,2,134,Pittsburgh Pirates,3,1,5,1
778001,2025,2025-05-09,2025-05-09,R,112,Chicago Cubs,2,121,New York Mets,7,1,9,5
778002,2025,2025-05-09,2025-05-09,R,158,Milwaukee Brewers,3,139,Tampa Bay Rays,4,1,7,1
777970,2025,2025-05-10,2025-05-10,R,141,Toronto Blue Jays,6,136,Seattle Mariners,3,0,9,-3
777972,2025,2025-05-10,2025-05-10,R,147,New York Yankees,7,133,Athletics,11,1,18,4
777973,2025,2025-05-10,2025-05-10,R,110,Baltimore Orioles,2,108,Los Angeles Angels,5,1,7,3
777974,2025,2025-05-10,2025-05-10,R,137,San Francisco Giants,1,142,Minnesota Twins,2,1,3,1
777975,2025,2025-05-10,2025-05-10,R,119,Los Angeles Dodgers,0,109,Arizona Diamondbacks,3,1,3,3
777976,2025,2025-05-10,2025-05-10,R,135,San Diego Padres,21,115,Colorado Rockies,0,0,21,-21
777977,2025,2025-05-10,2025-05-10,R,111,Boston Red Sox,10,118,Kansas City Royals,1,0,11,-9
777978,2025,2025-05-10,2025-05-10,R,146,Miami Marlins,3,145,Chicago White Sox,1,0,4,-2
777979,2025,2025-05-10,2025-05-10,R,113,Cincinnati Reds,13,117,Houston Astros,9,0,22,-4
777980,2025,2025-05-10,2025-05-10,R,138,St. Louis Cardinals,4,120,Washington Nationals,2,0,6,-2
777981,2025,2025-05-10,2025-05-10,R,158,Milwaukee Brewers,2,139,Tampa Bay Rays,3,1,5,1
777982,2025,2025-05-10,2025-05-10,R,112,Chicago Cubs,6,121,New York Mets,5,0,11,-1
777983,2025,2025-05-10,2025-05-10,R,143,Philadelphia Phillies,7,114,Cleveland Guardians,1,0,8,-6
777985,2025,2025-05-10,2025-05-10,R,144,Atlanta Braves,3,134,Pittsburgh Pirates,2,0,5,-1
777987,2025,2025-05-10,2025-05-10,R,140,Texas Rangers,10,116,Detroit Tigers,3,0,13,-7
777954,2025,2025-05-11,2025-05-11,R,119,Los Angeles Dodgers,8,109,Arizona Diamondbacks,1,0,9,-7
777955,2025,2025-05-11,2025-05-11,R,135,San Diego Padres,3,115,Colorado Rockies,9,1,12,6
777956,2025,2025-05-11,2025-05-11,R,137,San Francisco Giants,6,142,Minnesota Twins,7,1,13,1
777957,2025,2025-05-11,2025-05-11,R,147,New York Yankees,12,133,Athletics,2,0,14,-10
777958,2025,2025-05-11,2025-05-11,R,141,Toronto Blue Jays,9,136,Seattle Mariners,1,0,10,-8
777961,2025,2025-05-11,2025-05-11,R,110,Baltimore Orioles,7,108,Los Angeles Angels,3,0,10,-4
777962,2025,2025-05-11,2025-05-11,R,138,St. Louis Cardinals,6,120,Washington Nationals,1,0,7,-5
777963,2025,2025-05-11,2025-05-11,R,113,Cincinnati Reds,0,117,Houston Astros,6,1,6,6
777964,2025,2025-05-11,2025-05-11,R,158,Milwaukee Brewers,4,139,Tampa Bay Rays,2,0,6,-2
777965,2025,2025-05-11,2025-05-11,R,111,Boston Red Sox,3,118,Kansas City Royals,1,0,4,-2
777966,2025,2025-05-11,2025-05-11,R,146,Miami Marlins,2,145,Chicago White Sox,4,1,6,2
777967,2025,2025-05-11,2025-05-11,R,144,Atlanta Braves,3,134,Pittsburgh Pirates,4,1,7,1
777968,2025,2025-05-11,2025-05-11,R,112,Chicago Cubs,2,121,New York Mets,6,1,8,4
777969,2025,2025-05-11,2025-05-11,R,140,Texas Rangers,6,116,Detroit Tigers,1,0,7,-5
777971,2025,2025-05-11,2025-05-11,R,143,Philadelphia Phillies,3,114,Cleveland Guardians,0,0,3,-3
777939,2025,2025-05-12,2025-05-12,R,109,Arizona Diamondbacks,2,137,San Francisco Giants,1,0,3,-1
777941,2025,2025-05-12,2025-05-12,R,147,New York Yankees,11,136,Seattle Mariners,5,0,16,-6
777947,2025,2025-05-12,2025-05-12,R,108,Los Angeles Angels,9,135,San Diego Padres,5,0,14,-4
777948,2025,2025-05-12,2025-05-12,R,118,Kansas City Royals,7,117,Houston Astros,5,0,12,-2
777949,2025,2025-05-12,2025-05-12,R,115,Colorado Rockies,1,140,Texas Rangers,2,1,3,1
777950,2025,2025-05-12,2025-05-12,R,134,Pittsburgh Pirates,3,121,New York Mets,4,1,7,1
777951,2025,2025-05-12,2025-05-12,R,111,Boston Red Sox,2,116,Detroit Tigers,14,1,16,12
777952,2025,2025-05-12,2025-05-12,R,146,Miami Marlins,2,112,Chicago Cubs,5,1,7,3
777953,2025,2025-05-12,2025-05-12,R,138,St. Louis Cardinals,3,143,Philadelphia Phillies,2,0,5,-1
777959,2025,2025-05-12,2025-05-12,R,120,Washington Nationals,3,144,Atlanta Braves,4,1,7,1
777960,2025,2025-05-12,2025-05-12,R,158,Milwaukee Brewers,0,114,Cleveland Guardians,5,1,5,5
777926,2025,2025-05-13,2025-05-13,R,147,New York Yankees,1,136,Seattle Mariners,2,1,3,1
777930,2025,2025-05-13,2025-05-13,R,109,Arizona Diamondbacks,6,137,San Francisco Giants,10,1,16,4
777931,2025,2025-05-13,2025-05-13,R,118,Kansas City Royals,1,117,Houston Astros,2,1,3,1
777932,2025,2025-05-13,2025-05-13,R,108,Los Angeles Angels,4,135,San Diego Padres,6,1,10,2
777934,2025,2025-05-13,2025-05-13,R,115,Colorado Rockies,1,140,Texas Rangers,4,1,5,3
777935,2025,2025-05-13,2025-05-13,R,139,Tampa Bay Rays,11,141,Toronto Blue Jays,9,0,20,-2
777936,2025,2025-05-13,2025-05-13,R,146,Miami Marlins,4,112,Chicago Cubs,5,1,9,1
777937,2025,2025-05-13,2025-05-13,R,133,Athletics,11,119,Los Angeles Dodgers,1,0,12,-10
777940,2025,2025-05-13,2025-05-13,R,111,Boston Red Sox,9,116,Detroit Tigers,10,1,19,1
777942,2025,2025-05-13,2025-05-13,R,120,Washington Nationals,2,144,Atlanta Braves,5,1,7,3
777943,2025,2025-05-13,2025-05-13,R,134,Pittsburgh Pirates,1,121,New York Mets,2,1,3,1
777944,2025,2025-05-13,2025-05-13,R,158,Milwaukee Brewers,0,114,Cleveland Guardians,2,1,2,2
777945,2025,2025-05-13,2025-05-13,R,145,Chicago White Sox,5,113,Cincinnati Reds,1,0,6,-4
777914,2025,2025-05-14,2025-05-14,R,108,Los Angeles Angels,1,135,San Diego Padres,5,1,6,4
777915,2025,2025-05-14,2025-05-14,R,147,New York Yankees,3,136,Seattle Mariners,2,0,5,-1
777916,2025,2025-05-14,2025-05-14,R,109,Arizona Diamondbacks,8,137,San Francisco Giants,7,0,15,-1
777917,2025,2025-05-14,2025-05-14,R,133,Athletics,3,119,Los Angeles Dodgers,9,1,12,6
777918,2025,2025-05-14,2025-05-14,R,115,Colorado Rockies,3,140,Texas Rangers,8,1,11,5
777919,2025,2025-05-14,2025-05-14,R,134,Pittsburgh Pirates,4,121,New York Mets,0,0,4,-4
777920,2025,2025-05-14,2025-05-14,R,118,Kansas City Royals,3,117,Houston Astros,4,1,7,1
777921,2025,2025-05-14,2025-05-14,R,146,Miami Marlins,3,112,Chicago Cubs,1,0,4,-2
777922,2025,2025-05-14,2025-05-14,R,138,St. Louis Cardinals,1,143,Philadelphia Phillies,2,1,3,1
777923,2025,2025-05-14,2025-05-14,R,139,Tampa Bay Rays,1,141,Toronto Blue Jays,3,1,4,2
777924,2025,2025-05-14,2025-05-14,R,142,Minnesota Twins,6,110,Baltimore Orioles,3,0,9,-3
777925,2025,2025-05-14,2025-05-14,R,158,Milwaukee Brewers,9,114,Cleveland Guardians,5,0,14,-4
777927,2025,2025-05-14,2025-05-14,R,111,Boston Red Sox,5,116,Detroit Tigers,6,1,11,1
777928,2025,2025-05-14,2025-05-14,R,145,Chicago White Sox,4,113,Cincinnati Reds,2,0,6,-2
777929,2025,2025-05-14,2025-05-14,R,120,Washington Nationals,5,144,Atlanta Braves,4,0,9,-1
777933,2025,2025-05-14,2025-05-14,R,138,St. Louis Cardinals,14,143,Philadelphia Phillies,7,0,21,-7
777938,2025,2025-05-14,2025-05-14,R,142,Minnesota Twins,8,110,Baltimore Orioles,6,0,14,-2
777909,2025,2025-05-15,2025-05-15,R,120,Washington Nationals,2,144,Atlanta Braves,5,1,7,3
777910,2025,2025-05-15,2025-05-15,R,117,Houston Astros,0,140,Texas Rangers,1,1,1,1
777911,2025,2025-05-15,2025-05-15,R,142,Minnesota Twins,4,110,Baltimore Orioles,0,0,4,-4
777912,2025,2025-05-15,2025-05-15,R,145,Chicago White Sox,1,113,Cincinnati Reds,7,1,8,6
777913,2025,2025-05-15,2025-05-15,R,139,Tampa Bay Rays,8,141,Toronto Blue Jays,3,0,11,-5
777946,2025,2025-05-15,2025-05-15,R,133,Athletics,2,119,Los Angeles Dodgers,19,1,21,17
777891,2025,2025-05-16,2025-05-16,R,133,Athletics,1,137,San Francisco Giants,9,1,10,8
777895,2025,2025-05-16,2025-05-16,R,117,Houston Astros,6,140,Texas Rangers,3,0,9,-3
777896,2025,2025-05-16,2025-05-16,R,136,Seattle Mariners,5,135,San Diego Padres,1,0,6,-4
777897,2025,2025-05-16,2025-05-16,R,115,Colorado Rockies,0,109,Arizona Diamondbacks,8,1,8,8
777898,2025,2025-05-16,2025-05-16,R,142,Minnesota Twins,3,158,Milwaukee Brewers,0,0,3,-3
777899,2025,2025-05-16,2025-05-16,R,108,Los Angeles Angels,6,119,Los Angeles Dodgers,2,0,8,-4
777900,2025,2025-05-16,2025-05-16,R,145,Chicago White Sox,3,112,Chicago Cubs,13,1,16,10
777901,2025,2025-05-16,2025-05-16,R,138,St. Louis Cardinals,10,118,Kansas City Royals,3,0,13,-7
777902,2025,2025-05-16,2025-05-16,R,114,Cleveland Guardians,4,113,Cincinnati Reds,5,1,9,1
777903,2025,2025-05-16,2025-05-16,R,139,Tampa Bay Rays,4,146,Miami Marlins,9,1,13,5
777904,2025,2025-05-16,2025-05-16,R,121,New York Mets,2,147,New York Yankees,6,1,8,4
777905,2025,2025-05-16,2025-05-16,R,134,Pittsburgh Pirates,4,143,Philadelphia Phillies,8,1,12,4
777906,2025,2025-05-16,2025-05-16,R,116,Detroit Tigers,5,141,Toronto Blue Jays,4,0,9,-1
777907,2025,2025-05-16,2025-05-16,R,120,Washington Nationals,4,110,Baltimore Orioles,3,0,7,-1
777908,2025,2025-05-16,2025-05-16,R,144,Atlanta Braves,4,111,Boston Red Sox,2,0,6,-2
777875,2025,2025-05-17,2025-05-17,R,136,Seattle Mariners,4,135,San Diego Padres,1,0,5,-3
777879,2025,2025-05-17,2025-05-17,R,133,Athletics,0,137,San Francisco Giants,1,1,1,1
777881,2025,2025-05-17,2025-05-17,R,145,Chicago White Sox,3,112,Chicago Cubs,7,1,10,4
777882,2025,2025-05-17,2025-05-17,R,117,Houston Astros,1,140,Texas Rangers,5,1,6,4
777883,2025,2025-05-17,2025-05-17,R,142,Minnesota Twins,7,158,Milwaukee Brewers,0,0,7,-7
777884,2025,2025-05-17,2025-05-17,R,108,Los Angeles Angels,11,119,Los Angeles Dodgers,9,0,20,-2
777885,2025,2025-05-17,2025-05-17,R,138,St. Louis Cardinals,1,118,Kansas City Royals,0,0,1,-1
777886,2025,2025-05-17,2025-05-17,R,116,Detroit Tigers,1,141,Toronto Blue Jays,2,1,3,1
777887,2025,2025-05-17,2025-05-17,R,115,Colorado Rockies,14,109,Arizona Diamondbacks,12,0,26,-2
777888,2025,2025-05-17,2025-05-17,R,121,New York Mets,3,147,New York Yankees,2,0,5,-1
777889,2025,2025-05-17,2025-05-17,R,139,Tampa Bay Rays,4,146,Miami Marlins,0,0,4,-4
777890,2025,2025-05-17,2025-05-17,R,120,Washington Nationals,10,110,Baltimore Orioles,6,0,16,-4
777892,2025,2025-05-17,2025-05-17,R,114,Cleveland Guardians,1,113,Cincinnati Reds,4,1,5,3
777893,2025,2025-05-17,2025-05-17,R,144,Atlanta Braves,6,111,Boston Red Sox,7,1,13,1
777894,2025,2025-05-17,2025-05-17,R,134,Pittsburgh Pirates,2,143,Philadelphia Phillies,5,1,7,3
777864,2025,2025-05-18,2025-05-18,R,138,St. Louis Cardinals,1,118,Kansas City Royals,2,1,3,1
777865,2025,2025-05-18,2025-05-18,R,142,Minnesota Twins,2,158,Milwaukee Brewers,5,1,7,3
777866,2025,2025-05-18,2025-05-18,R,108,Los Angeles Angels,6,119,Los Angeles Dodgers,4,0,10,-2
777867,2025,2025-05-18,2025-05-18,R,133,Athletics,2,137,San Francisco Giants,3,1,5,1
777868,2025,2025-05-18,2025-05-18,R,136,Seattle Mariners,6,135,San Diego Padres,1,0,7,-5
777869,2025,2025-05-18,2025-05-18,R,117,Houston Astros,4,140,Texas Rangers,3,0,7,-1
777870,2025,2025-05-18,2025-05-18,R,115,Colorado Rockies,0,109,Arizona Diamondbacks,1,1,1,1
777871,2025,2025-05-18,2025-05-18,R,116,Detroit Tigers,3,141,Toronto Blue Jays,2,0,5,-1
777872,2025,2025-05-18,2025-05-18,R,145,Chicago White Sox,2,112,Chicago Cubs,6,1,8,4
777873,2025,2025-05-18,2025-05-18,R,120,Washington Nationals,10,110,Baltimore Orioles,4,0,14,-6
777874,2025,2025-05-18,2025-05-18,R,114,Cleveland Guardians,1,113,Cincinnati Reds,3,1,4,2
777876,2025,2025-05-18,2025-05-18,R,144,Atlanta Braves,10,111,Boston Red Sox,4,0,14,-6
777877,2025,2025-05-18,2025-05-18,R,139,Tampa Bay Rays,1,146,Miami Marlins,5,1,6,4
777878,2025,2025-05-18,2025-05-18,R,121,New York Mets,2,147,New York Yankees,8,1,10,6
777880,2025,2025-05-18,2025-05-18,R,134,Pittsburgh Pirates,0,143,Philadelphia Phillies,1,1,1,1
777856,2025,2025-05-19,2025-05-19,R,121,New York Mets,1,111,Boston Red Sox,3,1,4,2
777858,2025,2025-05-19,2025-05-19,R,117,Houston Astros,4,139,Tampa Bay Rays,3,0,7,-1
777859,2025,2025-05-19,2025-05-19,R,113,Cincinnati Reds,7,134,Pittsburgh Pirates,1,0,8,-6
777863,2025,2025-05-19,2025-05-19,R,112,Chicago Cubs,7,146,Miami Marlins,8,1,15,1
